date,region,category,traffic,conversion_rate,orders,avg_order_value,gross_revenue,marketing_spend,return_rate,refunds,net_revenue,margin_pct,gross_margin,roas,cac_proxy,seasonality_index
2024-06-17,North America,Health & Beauty,7666,0.0324,248,68.03,16871.49,6124.22,0.0984,1660.09,15211.41,0.3969,-87.13,2.7549,24.6944,0.95
2024-06-17,North America,Home & Garden,9562,0.0291,278,79.53,22110.71,7303.71,0.0891,1969.95,20140.76,0.3597,-58.14,3.0273,26.2723,0.95
2024-06-17,North America,Sports & Outdoors,7681,0.0319,244,88.57,21609.99,5610.34,0.0902,1949.8,19660.19,0.348,1231.42,3.8518,22.9932,0.95
2024-06-24,Asia Pacific,Apparel,6429,0.0227,146,78.2,11417.66,4208.28,0.1123,1281.74,10135.92,0.3924,-230.8,2.7131,28.8238,0.95
2024-06-24,Asia Pacific,Electronics,8859,0.0396,350,255.99,89598.15,5929.92,0.0968,8675.34,80922.81,0.3892,25564.96,15.1095,16.9426,0.95
2024-06-24,Asia Pacific,Health & Beauty,4721,0.0321,151,62.57,9448.57,3442.15,0.0877,828.88,8619.69,0.388,-97.4,2.745,22.7957,0.95
2024-06-24,Asia Pacific,Home & Garden,5849,0.0343,200,86.56,17312.68,4389.53,0.1026,1776.81,15535.87,0.3774,1473.31,3.9441,21.9476,0.95
2024-06-24,Asia Pacific,Sports & Outdoors,5116,0.033,169,84.28,14243.23,3548.74,0.0838,1194.08,13049.15,0.3557,1092.83,4.0136,20.9985,0.95
2024-06-24,Europe,Apparel,7988,0.0406,324,73.23,23725.0,6335.25,0.1123,2665.27,21059.73,0.4454,3045.19,3.7449,19.5532,0.95
2024-06-24,Europe,Electronics,12313,0.041,504,249.39,125693.46,7576.63,0.1279,16081.46,109612.0,0.3714,33138.63,16.5896,15.033,0.95
2024-06-24,Europe,Health & Beauty,6163,0.0366,225,60.52,13617.45,4036.62,0.0938,1277.17,12340.28,0.3723,557.31,3.3735,17.9405,0.95
2024-06-24,Europe,Home & Garden,6374,0.0263,167,87.35,14587.24,5594.73,0.0972,1418.16,13169.09,0.3926,-424.39,2.6073,33.5014,0.95
2024-06-24,Europe,Sports & Outdoors,6146,0.0343,210,91.06,19122.51,4992.35,0.0833,1592.09,17530.42,0.4,2019.28,3.8304,23.7731,0.95
2024-06-24,Latin America,Apparel,3922,0.0335,131,73.0,9562.73,2460.49,0.0974,931.57,8631.16,0.4132,1106.12,3.8865,18.7823,0.95
2024-06-24,Latin America,Electronics,5733,0.0311,178,234.97,41824.94,3667.99,0.1108,4633.77,37191.17,0.3737,10229.96,11.4027,20.6067,0.95
2024-06-24,Latin America,Health & Beauty,2572,0.0322,82,54.96,4506.58,1915.96,0.0893,402.34,4104.25,0.3528,-467.92,2.3521,23.3654,0.95
2024-06-24,Latin America,Home & Garden,2593,0.0396,102,92.79,9464.96,2097.63,0.0888,840.58,8624.37,0.3675,1072.16,4.5122,20.565,0.95
2024-06-24,Latin America,Sports & Outdoors,2886,0.0251,72,83.35,6001.18,2061.99,0.0798,479.02,5522.16,0.3861,70.34,2.9104,28.6388,0.95
2024-06-24,North America,Apparel,10032,0.029,291,74.4,21650.49,7845.22,0.1094,2369.49,19281.0,0.3669,-771.43,2.7597,26.9595,0.95
2024-06-24,North America,Electronics,11875,0.0249,295,242.13,71427.38,13784.22,0.1168,8346.14,63081.24,0.3608,8972.85,5.1818,46.7262,0.95
2024-06-24,North America,Health & Beauty,8924,0.031,277,56.22,15571.79,5545.9,0.0965,1502.58,14069.2,0.3606,-472.49,2.8078,20.0213,0.95
2024-06-24,North America,Home & Garden,9788,0.0291,284,85.65,24324.74,7279.89,0.0793,1928.78,22395.96,0.4009,1699.69,3.3414,25.6334,0.95
2024-06-24,North America,Sports & Outdoors,9514,0.0286,272,94.61,25733.89,6036.58,0.0982,2527.7,23206.2,0.3789,2757.03,4.263,22.1933,0.95
2024-07-01,Asia Pacific,Apparel,7334,0.0315,230,68.06,15653.15,4708.55,0.1096,1715.67,13937.48,0.3593,299.4,3.3244,20.4719,1.02
2024-07-01,Asia Pacific,Electronics,7777,0.0376,292,242.91,70928.8,8001.04,0.0942,6680.38,64248.42,0.3984,17593.15,8.865,27.4008,1.02
2024-07-01,Asia Pacific,Health & Beauty,5480,0.0292,160,61.1,9776.71,4064.5,0.0812,793.65,8983.06,0.4161,-326.7,2.4054,25.4031,1.02
2024-07-01,Asia Pacific,Home & Garden,7106,0.0289,205,90.17,18485.74,4637.97,0.0815,1505.69,16980.05,0.3843,1887.06,3.9857,22.6243,1.02
2024-07-01,Asia Pacific,Sports & Outdoors,5147,0.0263,135,86.03,11613.98,4070.23,0.091,1056.47,10557.5,0.4195,358.5,2.8534,30.1499,1.02
2024-07-01,Europe,Apparel,7473,0.0286,213,75.62,16107.26,6084.72,0.1236,1990.87,14116.38,0.3666,-909.2,2.6472,28.5668,1.02
2024-07-01,Europe,Electronics,11388,0.0231,263,258.68,68033.29,9271.73,0.1273,8663.52,59369.76,0.3522,11638.86,7.3377,35.2537,1.02
2024-07-01,Europe,Health & Beauty,6564,0.0267,175,59.09,10340.75,4840.97,0.0971,1004.02,9336.73,0.3603,-1477.07,2.1361,27.6627,1.02
2024-07-01,Europe,Home & Garden,7342,0.0321,235,86.38,20298.2,5415.92,0.1063,2157.64,18140.56,0.3448,838.21,3.7479,23.0465,1.02
2024-07-01,Europe,Sports & Outdoors,6860,0.0304,208,85.02,17684.2,4603.8,0.1039,1838.07,15846.13,0.3861,1515.15,3.8412,22.1337,1.02
2024-07-01,Latin America,Apparel,3688,0.0368,135,75.2,10151.69,2814.0,0.1071,1086.84,9064.85,0.3642,487.82,3.6076,20.8444,1.02
2024-07-01,Latin America,Electronics,5317,0.0348,185,249.88,46227.11,3808.24,0.0948,4380.83,41846.28,0.3891,12475.3,12.1387,20.5851,1.02
2024-07-01,Latin America,Health & Beauty,2958,0.0242,71,60.67,4307.44,2198.19,0.0893,384.86,3922.58,0.4062,-604.98,1.9595,30.9604,1.02
2024-07-01,Latin America,Home & Garden,2552,0.0333,85,90.38,7682.03,2192.03,0.089,683.94,6998.09,0.3957,577.37,3.5045,25.7886,1.02
2024-07-01,Latin America,Sports & Outdoors,3094,0.0329,101,88.04,8892.34,2363.91,0.094,835.84,8056.5,0.3731,642.15,3.7617,23.405,1.02
2024-07-01,North America,Apparel,12096,0.0399,482,75.85,36557.92,8562.75,0.1179,4311.48,32246.44,0.4026,4419.73,4.2694,17.765,1.02
2024-07-01,North America,Electronics,14392,0.0252,362,242.21,87681.19,12627.87,0.113,9903.89,77777.3,0.3732,16399.78,6.9435,34.8836,1.02
2024-07-01,North America,Health & Beauty,8447,0.0285,241,64.93,15648.12,6523.85,0.0952,1489.89,14158.23,0.3924,-967.7,2.3986,27.0699,1.02
2024-07-01,North America,Home & Garden,9240,0.0287,265,94.23,24971.03,8200.3,0.0908,2266.89,22704.14,0.3612,0.19,3.0451,30.9445,1.02
2024-07-01,North America,Sports & Outdoors,9157,0.0291,266,87.92,23385.9,6709.28,0.0837,1958.01,21427.9,0.3775,1379.73,3.4856,25.2229,1.02
2024-07-08,Asia Pacific,Apparel,6687,0.0302,201,70.38,14146.44,4996.18,0.1035,1464.02,12682.42,0.3719,-279.93,2.8315,24.8566,1.02
2024-07-08,Asia Pacific,Electronics,9470,0.0303,287,231.58,66462.18,7165.48,0.1134,7537.42,58924.76,0.4157,17329.69,9.2753,24.9668,1.02
2024-07-08,Asia Pacific,Health & Beauty,4590,0.0303,138,58.92,8131.24,4438.11,0.086,699.07,7432.17,0.37,-1688.33,1.8321,32.1602,1.02
2024-07-08,Asia Pacific,Home & Garden,6246,0.0277,173,88.75,15354.27,4486.38,0.0894,1372.97,13981.3,0.3786,807.33,3.4224,25.9329,1.02
2024-07-08,Asia Pacific,Sports & Outdoors,4533,0.0343,155,87.52,13565.98,4219.73,0.0957,1298.69,12267.29,0.3767,401.36,3.2149,27.2241,1.02
2024-07-08,Europe,Apparel,8860,0.0378,335,76.47,25617.89,5289.85,0.1193,3055.24,22562.65,0.4046,3838.69,4.8428,15.7906,1.02
2024-07-08,Europe,Electronics,11727,0.0276,323,252.9,81686.63,7766.38,0.1197,9781.54,71905.09,0.3957,20688.65,10.518,24.0445,1.02
2024-07-08,Europe,Health & Beauty,6770,0.0293,198,61.29,12135.51,5196.71,0.0965,1170.59,10964.92,0.3959,-855.51,2.3352,26.246,1.02
2024-07-08,Europe,Home & Garden,7656,0.0381,291,82.37,23969.49,5171.32,0.0858,2055.81,21913.68,0.3755,3058.02,4.6351,17.7709,1.02
2024-07-08,Europe,Sports & Outdoors,6981,0.0307,214,96.06,20557.04,5513.31,0.0842,1731.55,18825.49,0.3745,1537.35,3.7286,25.7631,1.02
2024-07-08,Latin America,Apparel,3556,0.0406,144,74.71,10758.82,3038.37,0.1191,1281.15,9477.67,0.3718,485.27,3.541,21.0998,1.02
2024-07-08,Latin America,Electronics,5227,0.0331,172,246.48,42394.79,3199.69,0.1086,4606.14,37788.65,0.3903,11548.87,13.2497,18.6028,1.02
2024-07-08,Latin America,Health & Beauty,3161,0.0309,97,63.92,6199.81,2737.62,0.092,570.33,5629.49,0.4114,-421.62,2.2647,28.2229,1.02
2024-07-08,Latin America,Home & Garden,4008,0.0364,145,87.39,12671.25,2364.25,0.0831,1053.48,11617.77,0.3664,1892.22,5.3595,16.3052,1.02
2024-07-08,Latin America,Sports & Outdoors,3260,0.0332,108,79.0,8531.88,2423.02,0.0912,778.1,7753.78,0.3913,610.89,3.5212,22.4353,1.02
2024-07-08,North America,Apparel,11557,0.035,404,75.92,30672.08,6946.75,0.1136,3484.53,27187.55,0.3529,2647.3,4.4153,17.1949,1.02
2024-07-08,North America,Electronics,17266,0.0263,453,245.06,111013.14,14198.84,0.1098,12187.54,98825.6,0.4087,26187.66,7.8185,31.344,1.02
2024-07-08,North America,Health & Beauty,8542,0.033,281,58.35,16395.31,4742.05,0.0912,1495.26,14900.05,0.3865,1016.52,3.4574,16.8756,1.02
2024-07-08,North America,Home & Garden,9963,0.0324,322,87.63,28217.29,7302.53,0.0898,2532.6,25684.69,0.3757,2347.53,3.864,22.6787,1.02
2024-07-08,North America,Sports & Outdoors,8731,0.0435,379,87.19,33043.47,7507.29,0.0884,2922.2,30121.27,0.3852,4095.0,4.4015,19.8081,1.02
2024-07-15,Asia Pacific,Apparel,6365,0.0382,242,74.25,17969.29,4718.83,0.1045,1877.34,16091.95,0.3893,1545.08,3.808,19.4993,1.02
2024-07-15,Asia Pacific,Electronics,10317,0.029,299,235.16,70313.48,5837.14,0.1198,8422.56,61890.93,0.3644,16718.17,12.0459,19.5222,1.02
2024-07-15,Asia Pacific,Health & Beauty,4988,0.0325,162,60.45,9792.14,3593.01,0.0618,604.82,9187.32,0.3811,-91.33,2.7253,22.1791,1.02
2024-07-15,Asia Pacific,Home & Garden,6197,0.0302,186,87.99,16366.03,4136.98,0.1113,1820.79,14545.24,0.3518,980.23,3.956,22.2418,1.02
2024-07-15,Asia Pacific,Sports & Outdoors,5584,0.0283,157,89.65,14074.72,3168.46,0.0962,1354.19,12720.52,0.3795,1659.45,4.4421,20.1813,1.02
2024-07-15,Europe,Apparel,8658,0.033,285,75.05,21388.59,5806.17,0.1131,2419.61,18968.98,0.3806,1413.85,3.6838,20.3725,1.02
2024-07-15,Europe,Electronics,10469,0.0304,318,237.5,75524.41,8759.78,0.1043,7876.63,67647.79,0.3429,14439.72,8.6217,27.5465,1.02
2024-07-15,Europe,Health & Beauty,7407,0.0285,210,58.83,12355.27,4223.06,0.088,1086.82,11268.45,0.3329,-471.69,2.9257,20.1098,1.02
2024-07-15,Europe,Home & Garden,6806,0.035,238,89.83,21380.02,5808.11,0.083,1775.33,19604.68,0.3817,1675.59,3.6811,24.4038,1.02
2024-07-15,Europe,Sports & Outdoors,6766,0.0327,221,85.05,18795.1,5090.88,0.1016,1909.9,16885.21,0.3537,881.88,3.6919,23.0357,1.02
2024-07-15,Latin America,Apparel,3986,0.0322,128,70.93,9079.33,2680.39,0.1127,1023.24,8056.09,0.37,300.52,3.3873,20.9406,1.02
2024-07-15,Latin America,Electronics,5853,0.0326,190,225.62,42868.48,4448.64,0.1113,4770.76,38097.72,0.3559,9111.62,9.6363,23.4139,1.02
2024-07-15,Latin America,Health & Beauty,2806,0.0279,78,62.11,4844.45,1910.98,0.0923,447.32,4397.13,0.3491,-375.83,2.5351,24.4997,1.02
2024-07-15,Latin America,Home & Garden,3716,0.0346,128,82.55,10566.29,2449.33,0.0919,971.53,9594.76,0.362,1024.04,4.314,19.1354,1.02
2024-07-15,Latin America,Sports & Outdoors,2536,0.0256,64,83.68,5355.5,2689.87,0.0788,421.79,4933.7,0.3614,-906.7,1.991,42.0292,1.02
2024-07-15,North America,Apparel,10315,0.0385,397,76.87,30519.24,8963.62,0.1058,3229.75,27289.49,0.357,777.5,3.4048,22.5784,1.02
2024-07-15,North America,Electronics,16028,0.0349,559,244.44,136643.93,11078.93,0.1018,13905.45,122738.48,0.3886,36617.98,12.3337,19.8192,1.02
2024-07-15,North America,Health & Beauty,9396,0.0399,374,65.1,24346.09,5463.3,0.0872,2122.54,22223.55,0.3896,3195.14,4.4563,14.6078,1.02
2024-07-15,North America,Home & Garden,9203,0.0294,270,90.7,24489.32,6361.11,0.0885,2166.9,22322.42,0.3636,1755.43,3.8499,23.5597,1.02
2024-07-15,North America,Sports & Outdoors,8209,0.0298,244,88.24,21529.8,7533.8,0.0918,1975.92,19553.88,0.4077,437.82,2.8578,30.8762,1.02
2024-07-22,Asia Pacific,Apparel,7323,0.0352,258,76.42,19715.95,4965.62,0.097,1911.62,17804.33,0.3625,1488.05,3.9705,19.2466,1.02
2024-07-22,Asia Pacific,Electronics,10677,0.0346,369,248.23,91597.99,6555.08,0.1133,10376.71,81221.28,0.3797,24283.88,13.9736,17.7644,1.02
2024-07-22,Asia Pacific,Health & Beauty,5148,0.0372,191,64.46,12311.33,3573.05,0.0965,1188.41,11122.91,0.358,408.61,3.4456,18.7071,1.02
2024-07-22,Asia Pacific,Home & Garden,5950,0.0295,175,94.64,16562.3,3837.98,0.0934,1547.04,15015.26,0.385,1942.42,4.3154,21.9313,1.02
2024-07-22,Asia Pacific,Sports & Outdoors,5293,0.0308,163,86.94,14171.68,4407.64,0.1159,1642.04,12529.64,0.4044,659.31,3.2153,27.0408,1.02
2024-07-22,Europe,Apparel,7701,0.0268,206,72.14,14860.36,5982.25,0.1078,1601.71,13258.65,0.3843,-886.86,2.4841,29.04,1.02
2024-07-22,Europe,Electronics,11225,0.0332,372,238.13,88583.18,9622.35,0.1059,9378.8,79204.38,0.3866,20995.32,9.206,25.8665,1.02
2024-07-22,Europe,Health & Beauty,6319,0.0293,185,63.17,11686.49,4712.16,0.0852,995.62,10690.87,0.3918,-523.49,2.4801,25.4711,1.02
2024-07-22,Europe,Home & Garden,7241,0.0303,219,95.04,20813.13,5580.02,0.0805,1675.45,19137.68,0.3836,1761.33,3.7299,25.4795,1.02
2024-07-22,Europe,Sports & Outdoors,5511,0.0248,136,85.97,11692.09,6436.65,0.098,1145.98,10546.1,0.3989,-2229.96,1.8165,47.3283,1.02
2024-07-22,Latin America,Apparel,3755,0.0311,116,80.66,9356.19,2230.16,0.112,1048.02,8308.17,0.3749,884.85,4.1953,19.2255,1.02
2024-07-22,Latin America,Electronics,5218,0.0332,173,251.66,43537.51,3752.36,0.1146,4989.58,38547.92,0.3441,9513.71,11.6027,21.6899,1.02
2024-07-22,Latin America,Health & Beauty,2608,0.033,85,58.52,4974.24,2122.64,0.0911,453.19,4521.05,0.3837,-388.09,2.3434,24.9722,1.02
2024-07-22,Latin America,Home & Garden,3767,0.0305,114,84.97,9686.36,2593.05,0.0931,902.17,8784.19,0.363,595.87,3.7355,22.746,1.02
2024-07-22,Latin America,Sports & Outdoors,2948,0.0241,70,84.25,5897.54,2730.46,0.0976,575.49,5322.05,0.3944,-631.22,2.1599,39.0065,1.02
2024-07-22,North America,Apparel,10804,0.0325,351,74.61,26188.11,8687.61,0.1051,2752.63,23435.48,0.387,382.87,3.0144,24.751,1.02
2024-07-22,North America,Electronics,14828,0.0353,523,255.64,133697.53,11684.12,0.1057,14133.17,119564.36,0.3891,34835.9,11.4427,22.3406,1.02
2024-07-22,North America,Health & Beauty,10303,0.0394,405,63.99,25916.97,5833.65,0.0829,2149.41,23767.56,0.3958,3573.03,4.4427,14.4041,1.02
2024-07-22,North America,Home & Garden,10496,0.0301,315,92.67,29191.33,7742.83,0.0795,2320.87,26870.45,0.3934,2828.67,3.7701,24.5804,1.02
2024-07-22,North America,Sports & Outdoors,9650,0.0401,387,87.29,33782.53,8056.74,0.0861,2909.24,30873.28,0.3647,3201.84,4.1931,20.8185,1.02
2024-07-29,Asia Pacific,Apparel,6501,0.0284,184,71.21,13102.27,3805.28,0.0972,1273.9,11828.37,0.3749,628.81,3.4432,20.6809,1.02
2024-07-29,Asia Pacific,Electronics,9265,0.0355,328,243.59,79897.22,6222.72,0.1128,9012.3,70884.92,0.3787,20622.84,12.8396,18.9717,1.02
2024-07-29,Asia Pacific,Health & Beauty,5456,0.0291,158,58.35,9218.9,3573.82,0.1012,932.99,8285.92,0.3836,-395.18,2.5796,22.6191,1.02
2024-07-29,Asia Pacific,Home & Garden,6408,0.0382,244,91.76,22388.32,4222.3,0.0916,2049.7,20338.62,0.3427,2748.11,5.3024,17.3045,1.02
2024-07-29,Asia Pacific,Sports & Outdoors,5258,0.0351,184,89.86,16533.62,3540.55,0.0799,1321.26,15212.36,0.3787,2220.9,4.6698,19.2421,1.02
2024-07-29,Europe,Apparel,8593,0.0289,248,78.74,19526.36,5695.58,0.1045,2041.14,17485.22,0.3896,1117.5,3.4283,22.966,1.02
2024-07-29,Europe,Electronics,11334,0.0276,312,255.31,79656.82,8399.26,0.1242,9891.54,69765.29,0.3809,18176.17,9.4838,26.9207,1.02
2024-07-29,Europe,Health & Beauty,6797,0.0282,191,60.04,11468.04,3538.82,0.0813,932.06,10535.98,0.3652,308.4,3.2406,18.5279,1.02
2024-07-29,Europe,Home & Garden,6959,0.026,180,83.86,15094.09,5281.55,0.0975,1471.61,13622.48,0.3916,52.58,2.8579,29.3419,1.02
2024-07-29,Europe,Sports & Outdoors,5930,0.0258,152,82.42,12527.69,5783.93,0.0939,1176.71,11350.99,0.4057,-1178.61,2.1659,38.0522,1.02
2024-07-29,Latin America,Apparel,3657,0.0306,111,76.36,8476.01,2928.92,0.1095,928.02,7547.99,0.4019,104.27,2.8939,26.3867,1.02
2024-07-29,Latin America,Electronics,5104,0.0217,110,236.21,25982.6,4539.76,0.1245,3233.86,22748.74,0.3847,4211.49,5.7233,41.2706,1.02
2024-07-29,Latin America,Health & Beauty,2781,0.0365,101,61.03,6164.17,2217.84,0.2004,1235.47,4928.69,0.3764,-362.52,2.7794,21.9588,1.02
2024-07-29,Latin America,Home & Garden,3570,0.0343,122,84.83,10349.59,2151.74,0.0777,804.24,9545.35,0.3716,1395.69,4.8099,17.6372,1.02
2024-07-29,Latin America,Sports & Outdoors,3019,0.026,78,86.78,6769.15,2341.22,0.0913,618.31,6150.84,0.3694,-68.84,2.8913,30.0156,1.02
2024-07-29,North America,Apparel,10144,0.0343,347,74.38,25811.33,7217.92,0.1061,2738.93,23072.41,0.3763,1464.61,3.576,20.8009,1.02
2024-07-29,North America,Electronics,15519,0.0367,569,227.05,129192.71,10892.74,0.0921,11895.23,117297.49,0.3501,30172.97,11.8604,19.1437,1.02
2024-07-29,North America,Health & Beauty,7813,0.0308,240,60.97,14632.51,7035.74,0.0872,1275.41,13357.11,0.3312,-2611.66,2.0797,29.3156,1.02
2024-07-29,North America,Home & Garden,9759,0.0291,284,88.6,25161.94,7007.11,0.0971,2444.3,22717.63,0.3645,1273.69,3.5909,24.6729,1.02
2024-07-29,North America,Sports & Outdoors,8291,0.0437,361,90.37,32622.87,6285.24,0.1,3262.03,29360.84,0.3938,5275.71,5.1904,17.4106,1.02
2024-08-05,Asia Pacific,Apparel,6572,0.028,184,74.61,13728.2,4478.69,0.1167,1602.42,12125.78,0.3768,89.91,3.0652,24.3407,1.02
2024-08-05,Asia Pacific,Electronics,9920,0.0297,294,233.15,68546.28,7935.96,0.1204,8251.11,60295.17,0.3977,16041.96,8.6374,26.9931,1.02
2024-08-05,Asia Pacific,Health & Beauty,5756,0.0283,162,63.82,10338.39,3403.92,0.0918,949.09,9389.3,0.3843,204.7,3.0372,21.0119,1.02
2024-08-05,Asia Pacific,Home & Garden,6291,0.028,176,86.85,15285.19,3676.48,0.0932,1425.18,13860.01,0.3461,1120.04,4.1576,20.8891,1.02
2024-08-05,Asia Pacific,Sports & Outdoors,5863,0.0239,140,84.98,11896.76,4124.92,0.0903,1074.68,10822.08,0.4083,294.01,2.8841,29.4637,1.02
2024-08-05,Europe,Apparel,7048,0.028,197,77.29,15226.86,4835.47,0.1169,1780.64,13446.22,0.4102,680.48,3.149,24.5455,1.02
2024-08-05,Europe,Electronics,11049,0.0381,421,251.18,105747.56,9067.69,0.1175,12427.96,93319.59,0.3669,25175.38,11.662,21.5385,1.02
2024-08-05,Europe,Health & Beauty,6464,0.0273,176,59.99,10558.6,3994.01,0.0914,964.73,9593.87,0.3885,-266.65,2.6436,22.6932,1.02
2024-08-05,Europe,Home & Garden,8129,0.0265,215,85.61,18405.16,5677.46,0.085,1563.95,16841.21,0.3744,628.44,3.2418,26.4068,1.02
2024-08-05,Europe,Sports & Outdoors,5956,0.0265,157,88.1,13830.94,5843.03,0.0782,1082.11,12748.83,0.3947,-810.79,2.3671,37.2167,1.02
2024-08-05,Latin America,Apparel,4246,0.0361,153,72.75,11130.76,2866.08,0.112,1246.57,9884.19,0.3637,728.67,3.8836,18.7326,1.02
2024-08-05,Latin America,Electronics,5284,0.0309,163,249.64,40691.11,3328.28,0.1034,4208.28,36482.84,0.4087,11582.18,12.2259,20.4189,1.02
2024-08-05,Latin America,Health & Beauty,3262,0.0369,120,59.3,7115.6,2008.27,0.2021,1437.99,5677.6,0.3669,74.69,3.5432,16.7355,1.02
2024-08-05,Latin America,Home & Garden,3257,0.0303,98,93.33,9146.08,2223.74,0.0877,802.47,8343.61,0.4226,1302.65,4.1129,22.6912,1.02
2024-08-05,Latin America,Sports & Outdoors,3101,0.035,108,91.65,9897.76,2366.51,0.1044,1032.88,8864.88,0.3659,877.05,4.1824,21.9122,1.02
2024-08-05,North America,Apparel,10777,0.0409,440,74.08,32596.13,7612.69,0.0912,2973.43,29622.7,0.3621,3114.16,4.2818,17.3016,1.02
2024-08-05,North America,Electronics,17648,0.0365,643,237.95,153001.27,9577.53,0.0843,12895.52,140105.74,0.3691,42139.72,15.975,14.8951,1.02
2024-08-05,North America,Health & Beauty,8913,0.0285,254,61.35,15584.03,6016.38,0.0878,1368.44,14215.59,0.3958,-389.75,2.5903,23.6865,1.02
2024-08-05,North America,Home & Garden,9888,0.0287,283,85.52,24202.23,8179.55,0.095,2299.95,21902.29,0.4142,892.35,2.9589,28.903,1.02
2024-08-05,North America,Sports & Outdoors,10623,0.0243,257,86.57,22248.81,6201.75,0.0742,1651.1,20597.71,0.4012,2062.19,3.5875,24.1313,1.02
2024-08-12,Asia Pacific,Apparel,6977,0.033,230,70.2,16146.88,4639.36,0.0981,1584.25,14562.63,0.3778,862.95,3.4804,20.1711,1.02
2024-08-12,Asia Pacific,Electronics,9250,0.0305,282,258.55,72910.2,6523.32,0.1029,7505.34,65404.86,0.4174,20779.59,11.1769,23.1323,1.02
2024-08-12,Asia Pacific,Health & Beauty,5412,0.0333,179,59.44,10639.58,3961.95,0.1039,1104.96,9534.63,0.3683,-450.12,2.6854,22.1338,1.02
2024-08-12,Asia Pacific,Home & Garden,6316,0.0259,163,84.53,13777.78,4932.29,0.0947,1304.8,12472.98,0.403,94.12,2.7934,30.2594,1.02
2024-08-12,Asia Pacific,Sports & Outdoors,4886,0.0438,213,82.12,17490.93,3109.82,0.0895,1565.94,15924.99,0.3573,2580.35,5.6244,14.6001,1.02
2024-08-12,Europe,Apparel,8017,0.0335,268,77.7,20824.75,5579.07,0.2589,5392.41,15432.34,0.3666,78.07,3.7327,20.8174,1.02
2024-08-12,Europe,Electronics,11812,0.0311,367,232.35,85272.7,8230.43,0.1187,10121.11,75151.6,0.3847,20683.9,10.3607,22.4262,1.02
2024-08-12,Europe,Health & Beauty,6632,0.0321,212,57.47,12184.57,4269.56,0.0867,1056.91,11127.66,0.3719,-130.81,2.8538,20.1394,1.02
2024-08-12,Europe,Home & Garden,8078,0.0303,244,88.29,21543.05,6407.45,0.0886,1909.26,19633.8,0.4036,1516.5,3.3622,26.26,1.02
2024-08-12,Europe,Sports & Outdoors,6873,0.0267,183,80.2,14677.31,4810.32,0.1016,1490.95,13186.36,0.4135,642.16,3.0512,26.2859,1.02
2024-08-12,Latin America,Apparel,3371,0.0219,73,74.58,5444.55,2812.45,0.0985,536.54,4908.01,0.4009,-844.72,1.9359,38.5267,1.02
2024-08-12,Latin America,Electronics,5103,0.0283,144,245.13,35298.62,4056.55,0.103,3635.76,31662.86,0.3815,8024.08,8.7016,28.1705,1.02
2024-08-12,Latin America,Health & Beauty,2663,0.0313,83,62.8,5212.5,1957.39,0.0893,465.35,4747.15,0.3756,-174.41,2.663,23.583,1.02
2024-08-12,Latin America,Home & Garden,3760,0.0302,113,86.95,9825.45,2690.07,0.1036,1017.58,8807.87,0.3694,563.4,3.6525,23.8059,1.02
2024-08-12,Latin America,Sports & Outdoors,2740,0.0356,97,84.8,8225.46,2213.59,0.0758,623.83,7601.63,0.362,538.32,3.7159,22.8205,1.02
2024-08-12,North America,Apparel,10784,0.0286,308,78.49,24173.56,7674.3,0.1183,2859.91,21313.64,0.3812,451.19,3.1499,24.9166,1.02
2024-08-12,North America,Electronics,18993,0.0342,649,239.52,155446.01,11795.19,0.0955,14847.01,140599.0,0.3741,40796.36,13.1788,18.1744,1.02
2024-08-12,North America,Health & Beauty,7517,0.0294,221,62.93,13906.62,5696.31,0.0771,1072.61,12834.01,0.3934,-647.78,2.4413,25.7752,1.02
2024-08-12,North America,Home & Garden,12291,0.0268,329,87.75,28868.59,6502.7,0.0838,2418.59,26450.0,0.3674,3214.99,4.4395,19.765,1.02
2024-08-12,North America,Sports & Outdoors,8981,0.0357,320,95.76,30642.94,6272.8,0.0866,2654.62,27988.32,0.3824,4429.18,4.885,19.6025,1.02
2024-08-19,Asia Pacific,Apparel,6215,0.0339,210,70.38,14780.11,4688.68,0.1126,1663.94,13116.18,0.3982,533.55,3.1523,22.3271,1.02
2024-08-19,Asia Pacific,Electronics,9510,0.0408,388,231.3,89742.75,7113.03,0.1246,11179.13,78563.62,0.3806,22787.89,12.6167,18.3325,1.02
2024-08-19,Asia Pacific,Health & Beauty,4386,0.0345,151,60.44,9126.23,3593.66,0.0944,861.97,8264.26,0.3709,-528.68,2.5395,23.7991,1.02
2024-08-19,Asia Pacific,Home & Garden,7021,0.0281,197,92.75,18271.04,3773.7,0.096,1753.45,16517.59,0.3701,2340.01,4.8417,19.1558,1.02
2024-08-19,Asia Pacific,Sports & Outdoors,5490,0.0316,173,86.81,15018.96,3572.83,0.0935,1403.69,13615.27,0.3737,1514.56,4.2037,20.6522,1.02
2024-08-19,Europe,Apparel,7946,0.028,222,75.39,16737.55,6529.92,0.2505,4193.21,12544.34,0.3546,-2082.01,2.5632,29.4141,1.02
2024-08-19,Europe,Electronics,10648,0.0242,257,261.31,67157.9,8376.9,0.1028,6905.22,60252.68,0.3745,14188.94,8.017,32.5949,1.02
2024-08-19,Europe,Health & Beauty,6464,0.0391,252,63.24,15936.39,4102.26,0.0954,1520.77,14415.62,0.3928,1560.29,3.8848,16.2788,1.02
